[2026-05-06 18:54:58.946] schedule_summary_tick took 717.5ms | second_changed=1 blink=0
[2026-05-06 18:54:59.263] schedule_summary_tick took 31.3ms | second_changed=1 blink=0
[2026-05-06 18:55:00.765] schedule_summary_tick took 724.6ms | second_changed=1 blink=0
[2026-05-06 18:55:01.156] main_clock_tick took 30.3ms
[2026-05-06 18:55:01.259] schedule_summary_tick took 38.4ms | second_changed=1 blink=1
[2026-05-06 18:55:02.117] schedule_summary_tick took 27.6ms | second_changed=1 blink=1
[2026-05-06 18:55:03.108] schedule_summary_tick took 24.1ms | second_changed=1 blink=1
[2026-05-06 18:55:04.101] schedule_summary_tick took 21.8ms | second_changed=1 blink=1
[2026-05-06 18:55:05.110] schedule_summary_tick took 24.3ms | second_changed=1 blink=1
[2026-05-06 18:55:06.105] schedule_summary_tick took 21.8ms | second_changed=1 blink=1
[2026-05-06 18:55:07.118] schedule_summary_tick took 27.6ms | second_changed=1 blink=1
[2026-05-06 18:55:08.663] schedule_summary_tick took 655.3ms | second_changed=1 blink=1
[2026-05-06 18:55:09.887] schedule_summary_tick took 661.1ms | second_changed=1 blink=0
[2026-05-06 18:55:10.247] schedule_summary_tick took 27.1ms | second_changed=1 blink=0
[2026-05-06 18:55:11.257] schedule_summary_tick took 24.0ms | second_changed=1 blink=0
[2026-05-06 18:55:12.246] schedule_summary_tick took 24.0ms | second_changed=1 blink=0
[2026-05-06 18:55:13.251] schedule_summary_tick took 23.2ms | second_changed=1 blink=0
[2026-05-06 18:55:14.258] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:55:15.248] schedule_summary_tick took 25.0ms | second_changed=1 blink=0
[2026-05-06 18:55:16.251] schedule_summary_tick took 21.4ms | second_changed=1 blink=0
[2026-05-06 18:55:17.246] schedule_summary_tick took 24.0ms | second_changed=1 blink=0
[2026-05-06 18:55:18.255] schedule_summary_tick took 24.4ms | second_changed=1 blink=0
[2026-05-06 18:55:19.247] schedule_summary_tick took 22.6ms | second_changed=1 blink=0
[2026-05-06 18:55:20.246] schedule_summary_tick took 20.9ms | second_changed=1 blink=0
[2026-05-06 18:55:21.250] schedule_summary_tick took 23.4ms | second_changed=1 blink=0
[2026-05-06 18:55:22.262] schedule_summary_tick took 27.3ms | second_changed=1 blink=0
[2026-05-06 18:55:23.253] schedule_summary_tick took 25.2ms | second_changed=1 blink=0
[2026-05-06 18:55:24.260] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:55:25.254] schedule_summary_tick took 25.8ms | second_changed=1 blink=0
[2026-05-06 18:55:26.245] schedule_summary_tick took 22.0ms | second_changed=1 blink=0
[2026-05-06 18:55:27.258] schedule_summary_tick took 24.6ms | second_changed=1 blink=0
[2026-05-06 18:55:28.253] schedule_summary_tick took 20.3ms | second_changed=1 blink=0
[2026-05-06 18:55:29.245] schedule_summary_tick took 24.8ms | second_changed=1 blink=0
[2026-05-06 18:55:30.243] schedule_summary_tick took 21.8ms | second_changed=1 blink=0
[2026-05-06 18:55:31.254] schedule_summary_tick took 21.7ms | second_changed=1 blink=0
[2026-05-06 18:55:32.258] schedule_summary_tick took 27.5ms | second_changed=1 blink=0
[2026-05-06 18:55:33.247] schedule_summary_tick took 24.8ms | second_changed=1 blink=0
[2026-05-06 18:55:34.260] schedule_summary_tick took 26.7ms | second_changed=1 blink=0
[2026-05-06 18:55:35.257] schedule_summary_tick took 27.0ms | second_changed=1 blink=0
[2026-05-06 18:55:36.252] schedule_summary_tick took 25.7ms | second_changed=1 blink=0
[2026-05-06 18:55:37.243] schedule_summary_tick took 22.7ms | second_changed=1 blink=0
[2026-05-06 18:55:38.256] schedule_summary_tick took 29.6ms | second_changed=1 blink=0
[2026-05-06 18:55:39.254] schedule_summary_tick took 28.8ms | second_changed=1 blink=0
[2026-05-06 18:55:40.262] schedule_summary_tick took 28.2ms | second_changed=1 blink=0
[2026-05-06 18:55:41.251] schedule_summary_tick took 24.0ms | second_changed=1 blink=0
[2026-05-06 18:55:42.245] schedule_summary_tick took 24.2ms | second_changed=1 blink=0
[2026-05-06 18:55:43.245] schedule_summary_tick took 23.3ms | second_changed=1 blink=0
[2026-05-06 18:55:44.253] schedule_summary_tick took 23.0ms | second_changed=1 blink=0
[2026-05-06 18:55:45.246] schedule_summary_tick took 22.4ms | second_changed=1 blink=0
[2026-05-06 18:55:46.254] schedule_summary_tick took 24.5ms | second_changed=1 blink=0
[2026-05-06 18:55:47.247] schedule_summary_tick took 25.5ms | second_changed=1 blink=0
[2026-05-06 18:55:48.254] schedule_summary_tick took 26.0ms | second_changed=1 blink=0
[2026-05-06 18:55:49.254] schedule_summary_tick took 28.2ms | second_changed=1 blink=0
[2026-05-06 18:55:50.245] schedule_summary_tick took 25.1ms | second_changed=1 blink=0
[2026-05-06 18:55:51.253] schedule_summary_tick took 24.8ms | second_changed=1 blink=0
[2026-05-06 18:55:52.244] schedule_summary_tick took 23.3ms | second_changed=1 blink=0
[2026-05-06 18:55:53.251] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:55:54.251] schedule_summary_tick took 29.9ms | second_changed=1 blink=0
[2026-05-06 18:55:55.256] schedule_summary_tick took 28.1ms | second_changed=1 blink=0
[2026-05-06 18:55:56.257] schedule_summary_tick took 29.7ms | second_changed=1 blink=0
[2026-05-06 18:55:57.259] schedule_summary_tick took 28.9ms | second_changed=1 blink=0
[2026-05-06 18:55:58.251] schedule_summary_tick took 26.6ms | second_changed=1 blink=0
[2026-05-06 18:55:59.255] schedule_summary_tick took 23.0ms | second_changed=1 blink=0
[2026-05-06 18:56:00.260] schedule_summary_tick took 32.9ms | second_changed=1 blink=0
[2026-05-06 18:56:01.249] schedule_summary_tick took 27.3ms | second_changed=1 blink=0
[2026-05-06 18:56:02.257] schedule_summary_tick took 25.9ms | second_changed=1 blink=0
[2026-05-06 18:56:03.254] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:56:04.248] schedule_summary_tick took 25.1ms | second_changed=1 blink=0
[2026-05-06 18:56:05.267] schedule_summary_tick took 26.0ms | second_changed=1 blink=0
[2026-05-06 18:56:06.250] schedule_summary_tick took 22.1ms | second_changed=1 blink=0
[2026-05-06 18:56:07.251] schedule_summary_tick took 24.8ms | second_changed=1 blink=0
[2026-05-06 18:56:08.258] schedule_summary_tick took 26.3ms | second_changed=1 blink=0
[2026-05-06 18:56:09.262] schedule_summary_tick took 27.5ms | second_changed=1 blink=0
[2026-05-06 18:56:10.258] schedule_summary_tick took 27.6ms | second_changed=1 blink=0
[2026-05-06 18:56:11.246] schedule_summary_tick took 23.6ms | second_changed=1 blink=0
[2026-05-06 18:56:12.252] schedule_summary_tick took 23.4ms | second_changed=1 blink=0
[2026-05-06 18:56:13.244] schedule_summary_tick took 22.6ms | second_changed=1 blink=0
[2026-05-06 18:56:14.247] schedule_summary_tick took 26.1ms | second_changed=1 blink=0
[2026-05-06 18:56:15.253] schedule_summary_tick took 26.6ms | second_changed=1 blink=0
[2026-05-06 18:56:16.279] schedule_summary_tick took 53.0ms | second_changed=1 blink=0
[2026-05-06 18:56:17.252] schedule_summary_tick took 24.5ms | second_changed=1 blink=0
[2026-05-06 18:56:18.249] schedule_summary_tick took 24.4ms | second_changed=1 blink=0
[2026-05-06 18:56:19.247] schedule_summary_tick took 24.4ms | second_changed=1 blink=0
[2026-05-06 18:56:20.257] schedule_summary_tick took 29.0ms | second_changed=1 blink=0
[2026-05-06 18:56:21.260] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:56:22.249] schedule_summary_tick took 22.5ms | second_changed=1 blink=0
[2026-05-06 18:56:23.258] schedule_summary_tick took 25.3ms | second_changed=1 blink=0
[2026-05-06 18:56:24.256] schedule_summary_tick took 25.7ms | second_changed=1 blink=0
[2026-05-06 18:56:25.249] schedule_summary_tick took 28.2ms | second_changed=1 blink=0
[2026-05-06 18:56:26.260] schedule_summary_tick took 26.5ms | second_changed=1 blink=0
[2026-05-06 18:56:27.244] schedule_summary_tick took 20.8ms | second_changed=1 blink=0
[2026-05-06 18:56:28.246] schedule_summary_tick took 23.6ms | second_changed=1 blink=0
[2026-05-06 18:56:29.260] schedule_summary_tick took 25.5ms | second_changed=1 blink=0
[2026-05-06 18:56:30.249] schedule_summary_tick took 24.1ms | second_changed=1 blink=0
[2026-05-06 18:56:31.263] schedule_summary_tick took 27.7ms | second_changed=1 blink=0
[2026-05-06 18:56:32.256] schedule_summary_tick took 28.0ms | second_changed=1 blink=0
[2026-05-06 18:56:33.257] schedule_summary_tick took 25.8ms | second_changed=1 blink=0
[2026-05-06 18:56:34.247] schedule_summary_tick took 24.6ms | second_changed=1 blink=0
[2026-05-06 18:56:35.257] schedule_summary_tick took 24.6ms | second_changed=1 blink=0
[2026-05-06 18:56:36.258] schedule_summary_tick took 27.7ms | second_changed=1 blink=0
[2026-05-06 18:56:37.261] schedule_summary_tick took 26.7ms | second_changed=1 blink=0
[2026-05-06 18:56:38.258] schedule_summary_tick took 23.1ms | second_changed=1 blink=0
[2026-05-06 18:56:39.248] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:56:40.260] schedule_summary_tick took 26.6ms | second_changed=1 blink=0
[2026-05-06 18:56:41.248] schedule_summary_tick took 27.5ms | second_changed=1 blink=0
[2026-05-06 18:56:42.247] schedule_summary_tick took 26.4ms | second_changed=1 blink=0
[2026-05-06 18:56:43.259] schedule_summary_tick took 30.8ms | second_changed=1 blink=0
[2026-05-06 18:56:44.284] schedule_summary_tick took 60.5ms | second_changed=1 blink=0
[2026-05-06 18:56:45.257] schedule_summary_tick took 24.6ms | second_changed=1 blink=0
[2026-05-06 18:56:46.259] schedule_summary_tick took 25.4ms | second_changed=1 blink=0
[2026-05-06 18:56:47.252] schedule_summary_tick took 26.8ms | second_changed=1 blink=0
[2026-05-06 18:56:48.253] schedule_summary_tick took 25.1ms | second_changed=1 blink=0
[2026-05-06 18:56:49.245] schedule_summary_tick took 23.4ms | second_changed=1 blink=0
[2026-05-06 18:56:50.243] schedule_summary_tick took 23.4ms | second_changed=1 blink=0
[2026-05-06 18:56:51.252] schedule_summary_tick took 26.3ms | second_changed=1 blink=0
[2026-05-06 18:56:52.260] schedule_summary_tick took 27.0ms | second_changed=1 blink=0
[2026-05-06 18:56:53.251] schedule_summary_tick took 23.1ms | second_changed=1 blink=0
[2026-05-06 18:56:54.259] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:56:55.258] schedule_summary_tick took 23.9ms | second_changed=1 blink=0
[2026-05-06 18:56:56.249] schedule_summary_tick took 24.2ms | second_changed=1 blink=0
[2026-05-06 18:56:57.263] schedule_summary_tick took 31.8ms | second_changed=1 blink=0
[2026-05-06 18:56:58.255] schedule_summary_tick took 29.7ms | second_changed=1 blink=0
[2026-05-06 18:56:59.259] schedule_summary_tick took 27.6ms | second_changed=1 blink=0
[2026-05-06 18:57:00.249] schedule_summary_tick took 24.6ms | second_changed=1 blink=0
[2026-05-06 18:57:01.257] schedule_summary_tick took 25.5ms | second_changed=1 blink=0
[2026-05-06 18:57:02.246] schedule_summary_tick took 24.9ms | second_changed=1 blink=0
[2026-05-06 18:57:03.249] schedule_summary_tick took 23.6ms | second_changed=1 blink=0
[2026-05-06 18:57:04.254] schedule_summary_tick took 30.8ms | second_changed=1 blink=0
[2026-05-06 18:57:05.255] schedule_summary_tick took 26.5ms | second_changed=1 blink=0
[2026-05-06 18:57:06.251] schedule_summary_tick took 25.2ms | second_changed=1 blink=0
[2026-05-06 18:57:07.248] schedule_summary_tick took 24.4ms | second_changed=1 blink=0
[2026-05-06 18:57:08.256] schedule_summary_tick took 23.3ms | second_changed=1 blink=0
[2026-05-06 18:57:09.251] schedule_summary_tick took 22.7ms | second_changed=1 blink=0
[2026-05-06 18:57:10.248] schedule_summary_tick took 24.5ms | second_changed=1 blink=0
[2026-05-06 18:57:11.244] schedule_summary_tick took 22.8ms | second_changed=1 blink=0
[2026-05-06 18:57:12.247] schedule_summary_tick took 27.9ms | second_changed=1 blink=0
[2026-05-06 18:57:13.259] schedule_summary_tick took 26.6ms | second_changed=1 blink=0
[2026-05-06 18:57:14.253] schedule_summary_tick took 25.3ms | second_changed=1 blink=0
[2026-05-06 18:57:15.250] schedule_summary_tick took 24.6ms | second_changed=1 blink=0
[2026-05-06 18:57:16.241] schedule_summary_tick took 20.8ms | second_changed=1 blink=0
[2026-05-06 18:57:17.257] schedule_summary_tick took 24.7ms | second_changed=1 blink=0
[2026-05-06 18:57:18.248] schedule_summary_tick took 24.1ms | second_changed=1 blink=0
[2026-05-06 18:57:19.256] schedule_summary_tick took 23.6ms | second_changed=1 blink=0
[2026-05-06 18:57:20.245] schedule_summary_tick took 22.9ms | second_changed=1 blink=0
[2026-05-06 18:57:21.246] schedule_summary_tick took 22.8ms | second_changed=1 blink=0
[2026-05-06 18:57:22.246] schedule_summary_tick took 23.4ms | second_changed=1 blink=0
[2026-05-06 18:57:23.247] schedule_summary_tick took 21.7ms | second_changed=1 blink=0
[2026-05-06 18:57:24.263] schedule_summary_tick took 28.4ms | second_changed=1 blink=0
[2026-05-06 18:57:25.256] schedule_summary_tick took 28.3ms | second_changed=1 blink=0
[2026-05-06 18:57:26.248] schedule_summary_tick took 26.8ms | second_changed=1 blink=0
[2026-05-06 18:57:27.278] schedule_summary_tick took 46.4ms | second_changed=1 blink=0
[2026-05-06 18:57:28.256] schedule_summary_tick took 34.3ms | second_changed=1 blink=0
[2026-05-06 18:57:29.250] schedule_summary_tick took 30.0ms | second_changed=1 blink=0
[2026-05-06 18:57:30.246] schedule_summary_tick took 23.4ms | second_changed=1 blink=0
[2026-05-06 18:57:31.260] schedule_summary_tick took 25.0ms | second_changed=1 blink=0
[2026-05-06 18:57:32.252] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:57:33.244] schedule_summary_tick took 23.8ms | second_changed=1 blink=0
[2026-05-06 18:57:34.245] schedule_summary_tick took 22.1ms | second_changed=1 blink=0
[2026-05-06 18:57:35.070] schedule_alarm_tick took 26.4ms | second=18:57:35
[2026-05-06 18:57:35.254] schedule_summary_tick took 24.9ms | second_changed=1 blink=0
[2026-05-06 18:57:36.249] schedule_summary_tick took 25.8ms | second_changed=1 blink=0
[2026-05-06 18:57:37.255] schedule_summary_tick took 24.5ms | second_changed=1 blink=0
[2026-05-06 18:57:38.248] schedule_summary_tick took 22.3ms | second_changed=1 blink=0
[2026-05-06 18:57:39.263] schedule_summary_tick took 29.0ms | second_changed=1 blink=0
[2026-05-06 18:57:40.253] schedule_summary_tick took 22.9ms | second_changed=1 blink=0
[2026-05-06 18:57:41.256] schedule_summary_tick took 22.5ms | second_changed=1 blink=0
[2026-05-06 18:57:42.259] schedule_summary_tick took 25.7ms | second_changed=1 blink=0
[2026-05-06 18:57:43.277] schedule_summary_tick took 43.1ms | second_changed=1 blink=0
[2026-05-06 18:57:44.258] schedule_summary_tick took 28.9ms | second_changed=1 blink=0
[2026-05-06 18:57:45.252] schedule_summary_tick took 25.9ms | second_changed=1 blink=0
[2026-05-06 18:57:46.246] schedule_summary_tick took 25.5ms | second_changed=1 blink=0
[2026-05-06 18:57:47.249] schedule_summary_tick took 26.1ms | second_changed=1 blink=0
[2026-05-06 18:57:48.247] schedule_summary_tick took 25.4ms | second_changed=1 blink=0
[2026-05-06 18:57:49.249] schedule_summary_tick took 21.7ms | second_changed=1 blink=0
[2026-05-06 18:57:50.257] schedule_summary_tick took 23.3ms | second_changed=1 blink=0
[2026-05-06 18:57:51.253] schedule_summary_tick took 21.0ms | second_changed=1 blink=0
[2026-05-06 18:57:52.251] schedule_summary_tick took 25.3ms | second_changed=1 blink=0
[2026-05-06 18:57:53.247] schedule_summary_tick took 26.7ms | second_changed=1 blink=0
[2026-05-06 18:57:54.252] schedule_summary_tick took 27.7ms | second_changed=1 blink=0
[2026-05-06 18:57:55.260] schedule_summary_tick took 27.0ms | second_changed=1 blink=0
[2026-05-06 18:57:56.247] schedule_summary_tick took 21.8ms | second_changed=1 blink=0
[2026-05-06 18:57:57.257] schedule_summary_tick took 23.3ms | second_changed=1 blink=0
[2026-05-06 18:57:58.252] schedule_summary_tick took 25.9ms | second_changed=1 blink=0
[2026-05-06 18:57:59.247] schedule_summary_tick took 26.6ms | second_changed=1 blink=0
[2026-05-06 18:58:00.258] schedule_summary_tick took 30.2ms | second_changed=1 blink=0
[2026-05-06 18:58:01.266] schedule_summary_tick took 31.9ms | second_changed=1 blink=0
[2026-05-06 18:58:02.249] schedule_summary_tick took 23.0ms | second_changed=1 blink=0
[2026-05-06 18:58:03.257] schedule_summary_tick took 26.0ms | second_changed=1 blink=0
[2026-05-06 18:58:04.244] schedule_summary_tick took 22.7ms | second_changed=1 blink=0
[2026-05-06 18:58:05.255] schedule_summary_tick took 22.3ms | second_changed=1 blink=0
[2026-05-06 18:58:06.249] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:58:07.247] schedule_summary_tick took 25.8ms | second_changed=1 blink=0
[2026-05-06 18:58:08.247] schedule_summary_tick took 23.2ms | second_changed=1 blink=0
[2026-05-06 18:58:09.251] schedule_summary_tick took 26.5ms | second_changed=1 blink=0
[2026-05-06 18:58:10.261] schedule_summary_tick took 27.0ms | second_changed=1 blink=0
[2026-05-06 18:58:11.253] schedule_summary_tick took 25.0ms | second_changed=1 blink=0
[2026-05-06 18:58:12.246] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:58:13.260] schedule_summary_tick took 31.0ms | second_changed=1 blink=0
[2026-05-06 18:58:14.259] schedule_summary_tick took 25.3ms | second_changed=1 blink=0
[2026-05-06 18:58:15.254] schedule_summary_tick took 26.4ms | second_changed=1 blink=0
[2026-05-06 18:58:16.249] schedule_summary_tick took 24.0ms | second_changed=1 blink=0
[2026-05-06 18:58:17.245] schedule_summary_tick took 23.1ms | second_changed=1 blink=0
[2026-05-06 18:58:18.255] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:58:19.252] schedule_summary_tick took 26.9ms | second_changed=1 blink=0
[2026-05-06 18:58:20.244] schedule_summary_tick took 23.1ms | second_changed=1 blink=0
[2026-05-06 18:58:21.257] schedule_summary_tick took 26.7ms | second_changed=1 blink=0
[2026-05-06 18:58:22.249] schedule_summary_tick took 23.0ms | second_changed=1 blink=0
[2026-05-06 18:58:23.260] schedule_summary_tick took 25.9ms | second_changed=1 blink=0
[2026-05-06 18:58:24.256] schedule_summary_tick took 25.5ms | second_changed=1 blink=0
[2026-05-06 18:58:25.248] schedule_summary_tick took 24.4ms | second_changed=1 blink=0
[2026-05-06 18:58:26.258] schedule_summary_tick took 24.7ms | second_changed=1 blink=0
[2026-05-06 18:58:27.248] schedule_summary_tick took 24.2ms | second_changed=1 blink=0
[2026-05-06 18:58:28.259] schedule_summary_tick took 24.9ms | second_changed=1 blink=0
[2026-05-06 18:58:29.253] schedule_summary_tick took 24.1ms | second_changed=1 blink=0
[2026-05-06 18:58:30.252] schedule_summary_tick took 26.4ms | second_changed=1 blink=0
[2026-05-06 18:58:31.251] schedule_summary_tick took 27.4ms | second_changed=1 blink=0
[2026-05-06 18:58:32.259] schedule_summary_tick took 27.9ms | second_changed=1 blink=0
[2026-05-06 18:58:33.259] schedule_summary_tick took 30.5ms | second_changed=1 blink=0
[2026-05-06 18:58:34.246] schedule_summary_tick took 23.0ms | second_changed=1 blink=0
[2026-05-06 18:58:35.257] schedule_summary_tick took 28.0ms | second_changed=1 blink=0
[2026-05-06 18:58:36.265] schedule_summary_tick took 31.0ms | second_changed=1 blink=0
[2026-05-06 18:58:37.248] schedule_summary_tick took 23.8ms | second_changed=1 blink=0
[2026-05-06 18:58:38.245] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:58:39.256] schedule_summary_tick took 27.6ms | second_changed=1 blink=0
[2026-05-06 18:58:40.258] schedule_summary_tick took 24.5ms | second_changed=1 blink=0
[2026-05-06 18:58:41.252] schedule_summary_tick took 25.7ms | second_changed=1 blink=0
[2026-05-06 18:58:42.261] schedule_summary_tick took 26.5ms | second_changed=1 blink=0
[2026-05-06 18:58:43.254] schedule_summary_tick took 26.7ms | second_changed=1 blink=0
[2026-05-06 18:58:44.251] schedule_summary_tick took 24.5ms | second_changed=1 blink=0
[2026-05-06 18:58:45.246] schedule_summary_tick took 23.3ms | second_changed=1 blink=0
[2026-05-06 18:58:46.254] schedule_summary_tick took 25.7ms | second_changed=1 blink=0
[2026-05-06 18:58:47.250] schedule_summary_tick took 26.1ms | second_changed=1 blink=0
[2026-05-06 18:58:48.258] schedule_summary_tick took 30.2ms | second_changed=1 blink=0
[2026-05-06 18:58:49.244] schedule_summary_tick took 24.1ms | second_changed=1 blink=0
[2026-05-06 18:58:50.248] schedule_summary_tick took 24.6ms | second_changed=1 blink=0
[2026-05-06 18:58:51.255] schedule_summary_tick took 23.3ms | second_changed=1 blink=0
[2026-05-06 18:58:52.251] schedule_summary_tick took 27.4ms | second_changed=1 blink=0
[2026-05-06 18:58:53.256] schedule_summary_tick took 29.1ms | second_changed=1 blink=0
[2026-05-06 18:58:54.261] schedule_summary_tick took 28.2ms | second_changed=1 blink=0
[2026-05-06 18:58:55.250] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:58:56.248] schedule_summary_tick took 25.1ms | second_changed=1 blink=0
[2026-05-06 18:58:57.253] schedule_summary_tick took 28.3ms | second_changed=1 blink=0
[2026-05-06 18:58:58.257] schedule_summary_tick took 25.0ms | second_changed=1 blink=0
[2026-05-06 18:58:59.250] schedule_summary_tick took 24.8ms | second_changed=1 blink=0
[2026-05-06 18:59:00.084] schedule_alarm_tick took 43.6ms | second=18:59:00
[2026-05-06 18:59:00.254] schedule_summary_tick took 25.9ms | second_changed=1 blink=0
[2026-05-06 18:59:01.335] schedule_summary_tick took 106.1ms | second_changed=1 blink=0
[2026-05-06 18:59:02.246] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:59:03.251] schedule_summary_tick took 29.2ms | second_changed=1 blink=0
[2026-05-06 18:59:04.248] schedule_summary_tick took 22.1ms | second_changed=1 blink=0
[2026-05-06 18:59:05.257] schedule_summary_tick took 27.6ms | second_changed=1 blink=0
[2026-05-06 18:59:06.259] schedule_summary_tick took 25.7ms | second_changed=1 blink=0
[2026-05-06 18:59:07.246] schedule_summary_tick took 22.8ms | second_changed=1 blink=0
[2026-05-06 18:59:08.255] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:59:09.256] schedule_summary_tick took 29.5ms | second_changed=1 blink=0
[2026-05-06 18:59:10.257] schedule_summary_tick took 23.5ms | second_changed=1 blink=0
[2026-05-06 18:59:11.256] schedule_summary_tick took 25.2ms | second_changed=1 blink=0
[2026-05-06 18:59:12.243] schedule_summary_tick took 22.7ms | second_changed=1 blink=0
[2026-05-06 18:59:13.260] schedule_summary_tick took 26.6ms | second_changed=1 blink=0
[2026-05-06 18:59:14.251] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:59:15.250] schedule_summary_tick took 22.8ms | second_changed=1 blink=0
[2026-05-06 18:59:16.250] schedule_summary_tick took 25.5ms | second_changed=1 blink=0
[2026-05-06 18:59:17.258] schedule_summary_tick took 24.3ms | second_changed=1 blink=0
[2026-05-06 18:59:18.256] schedule_summary_tick took 27.5ms | second_changed=1 blink=0
[2026-05-06 18:59:19.248] schedule_summary_tick took 23.7ms | second_changed=1 blink=0
[2026-05-06 18:59:20.258] schedule_summary_tick took 28.4ms | second_changed=1 blink=0
[2026-05-06 18:59:21.267] schedule_summary_tick took 31.8ms | second_changed=1 blink=0
[2026-05-06 18:59:22.255] schedule_summary_tick took 25.4ms | second_changed=1 blink=0
[2026-05-06 18:59:23.247] schedule_summary_tick took 23.5ms | second_changed=1 blink=0
[2026-05-06 18:59:24.249] schedule_summary_tick took 25.3ms | second_changed=1 blink=0
[2026-05-06 18:59:25.245] schedule_summary_tick took 25.2ms | second_changed=1 blink=0
[2026-05-06 18:59:26.241] schedule_summary_tick took 20.4ms | second_changed=1 blink=0
[2026-05-06 18:59:27.245] schedule_summary_tick took 24.0ms | second_changed=1 blink=0
[2026-05-06 18:59:28.255] schedule_summary_tick took 25.4ms | second_changed=1 blink=0
[2026-05-06 18:59:29.246] schedule_summary_tick took 25.4ms | second_changed=1 blink=0
[2026-05-06 18:59:30.255] schedule_summary_tick took 24.0ms | second_changed=1 blink=0
[2026-05-06 18:59:31.249] schedule_summary_tick took 22.2ms | second_changed=1 blink=0
[2026-05-06 18:59:32.248] schedule_summary_tick took 26.1ms | second_changed=1 blink=0
[2026-05-06 18:59:33.260] schedule_summary_tick took 27.1ms | second_changed=1 blink=0
[2026-05-06 18:59:34.258] schedule_summary_tick took 32.2ms | second_changed=1 blink=0
[2026-05-06 18:59:35.263] schedule_summary_tick took 27.3ms | second_changed=1 blink=0
[2026-05-06 18:59:36.255] schedule_summary_tick took 27.8ms | second_changed=1 blink=0
[2026-05-06 18:59:37.243] schedule_summary_tick took 22.8ms | second_changed=1 blink=0
[2026-05-06 18:59:38.246] schedule_summary_tick took 21.7ms | second_changed=1 blink=0
[2026-05-06 18:59:39.240] schedule_summary_tick took 21.0ms | second_changed=1 blink=0
[2026-05-06 18:59:40.254] schedule_summary_tick took 21.9ms | second_changed=1 blink=0
[2026-05-06 18:59:41.250] schedule_summary_tick took 25.8ms | second_changed=1 blink=0
[2026-05-06 18:59:42.258] schedule_summary_tick took 27.3ms | second_changed=1 blink=0
[2026-05-06 18:59:43.254] schedule_summary_tick took 27.3ms | second_changed=1 blink=0
[2026-05-06 18:59:44.249] schedule_summary_tick took 23.6ms | second_changed=1 blink=0
[2026-05-06 18:59:45.245] schedule_summary_tick took 24.6ms | second_changed=1 blink=0
[2026-05-06 18:59:46.247] schedule_summary_tick took 22.0ms | second_changed=1 blink=0
[2026-05-06 18:59:47.303] schedule_summary_tick took 71.7ms | second_changed=1 blink=0
[2026-05-06 18:59:48.244] schedule_summary_tick took 21.7ms | second_changed=1 blink=0
[2026-05-06 18:59:49.263] schedule_summary_tick took 30.5ms | second_changed=1 blink=0
[2026-05-06 18:59:50.256] schedule_summary_tick took 30.0ms | second_changed=1 blink=0
[2026-05-06 18:59:51.259] schedule_summary_tick took 25.0ms | second_changed=1 blink=0
[2026-05-06 18:59:52.254] schedule_summary_tick took 25.4ms | second_changed=1 blink=0
[2026-05-06 18:59:53.244] schedule_summary_tick took 23.8ms | second_changed=1 blink=0
[2026-05-06 18:59:54.255] schedule_summary_tick took 22.3ms | second_changed=1 blink=0
[2026-05-06 18:59:55.248] schedule_summary_tick took 24.7ms | second_changed=1 blink=0
[2026-05-06 18:59:56.258] schedule_summary_tick took 28.7ms | second_changed=1 blink=0
[2026-05-06 18:59:57.251] schedule_summary_tick took 23.5ms | second_changed=1 blink=0
[2026-05-06 18:59:58.927] schedule_summary_tick took 700.7ms | second_changed=1 blink=0
[2026-05-06 18:59:59.957] schedule_summary_tick took 722.3ms | second_changed=1 blink=0
[2026-05-06 19:00:00.917] schedule_summary_tick took 690.0ms | second_changed=1 blink=0
[2026-05-06 19:00:01.254] schedule_summary_tick took 26.5ms | second_changed=1 blink=2
[2026-05-06 19:00:02.210] schedule_summary_tick took 20.6ms | second_changed=1 blink=2
[2026-05-06 19:00:03.204] schedule_summary_tick took 22.7ms | second_changed=1 blink=2
[2026-05-06 19:00:04.197] schedule_summary_tick took 24.4ms | second_changed=1 blink=2
[2026-05-06 19:00:05.219] schedule_summary_tick took 28.0ms | second_changed=1 blink=2
